M\T	2.5	6.5	15
-4	0.40120851027867294	0.17619837899986368	0.10279539528364982
-2	0.06541657253534282	0.20584750836978058	0.2412181201047701
0	0.06674983437196842	0.23590822526071156	0.3119729692231602
2	0.06541657253534282	0.20584750836978058	0.2412181201047701
4	0.40120851027867294	0.17619837899986368	0.10279539528364982

M\T	2.5	3.5	5
-16	0.17185691741830939	0.0315058863462786	0.004647293097102127
-14	0.11208426756637391	0.05126708011512422	0.015012356710488286
-12	0.07038725646244898	0.0613754498960755	0.030161157386440887
-10	0.044592660977555466	0.06478115726793177	0.04793107738124081
-8	0.0316405685480963	0.06567343248360795	0.06614489866197533
-6	0.02362510462900994	0.06507320836754511	0.08264256682080962
-4	0.019569836048503427	0.06441268608787223	0.09575146969523829
-2	0.01754025673674655	0.06393487106043483	0.10416510273846857
0	0.017406263225912245	0.0639524567502595	0.10708815501647219
2	0.01754025673674655	0.06393487106043483	0.10416510273846857
4	0.019569836048503427	0.06441268608787223	0.09575146969523829
6	0.02362510462900994	0.06507320836754511	0.08264256682080962
8	0.0316405685480963	0.06567343248360795	0.06614489866197533
10	0.044592660977555466	0.06478115726793177	0.04793107738124081
12	0.07038725646244898	0.0613754498960755	0.030161157386440887
14	0.11208426756637391	0.05126708011512422	0.015012356710488286
16	0.17185691741830939	0.0315058863462786	0.004647293097102127

M\T	2.5	3	5
-36	0.03849238256637723	0.004188692552154434	5.874150055934795e-06
-34	0.05648523659222318	0.010477613326857638	4.2694935928968456e-05
-32	0.05849651757609469	0.0168080591596711	0.0001719775056190155
-30	0.05264224658590962	0.022011233877850322	0.0005058851074706295
-28	0.0450835810696728	0.025883114894322008	0.001211895059537691
-26	0.03789982575280488	0.02855838120274201	0.0025036648513064672
-24	0.0318606688420356	0.030303677571125908	0.004617258531986542
-22	0.026922871150368996	0.03135031352098291	0.00777519317262666
-20	0.022977291528040768	0.03189831037874801	0.012143733349455598
-18	0.019836606540509494	0.03209932522940637	0.017790712624450374
-16	0.01735366848148943	0.0320727841773757	0.024651736159531742
-14	0.015403963782259302	0.03190990784259259	0.03251168192307754
-12	0.013894021489291078	0.031681235972778325	0.041006222852563674
-10	0.012738405589260631	0.03143611568823074	0.04964499013136367
-8	0.011880273751654992	0.03121016743352309	0.057854599622649314
-6	0.011267308023509247	0.031024189163165516	0.06503655606790248
-4	0.010859996359960093	0.03088886800424708	0.0706325925492596
-2	0.010627869988597093	0.030807557234871528	0.0741886040387751
0	0.010554528659881933	0.030780905538709526	0.07540825473287821
2	0.010627869988597093	0.030807557234871528	0.0741886040387751
4	0.010859996359960093	0.03088886800424708	0.0706325925492596
6	0.011267308023509247	0.031024189163165516	0.06503655606790248
8	0.011880273751654992	0.03121016743352309	0.057854599622649314
10	0.012738405589260631	0.03143611568823074	0.04964499013136367
12	0.013894021489291078	0.031681235972778325	0.041006222852563674
14	0.015403963782259302	0.03190990784259259	0.03251168192307754
16	0.01735366848148943	0.0320727841773757	0.024651736159531742
18	0.019836606540509494	0.03209932522940637	0.017790712624450374
20	0.022977291528040768	0.03189831037874801	0.012143733349455598
22	0.026922871150368996	0.03135031352098291	0.00777519317262666
24	0.0318606688420356	0.030303677571125908	0.004617258531986542
26	0.03789982575280488	0.02855838120274201	0.0025036648513064672
28	0.0450835810696728	0.025883114894322008	0.001211895059537691
30	0.05264224658590962	0.022011233877850322	0.0005058851074706295
32	0.05849651757609469	0.0168080591596711	0.0001719775056190155
34	0.05648523659222318	0.010477613326857638	4.2694935928968456e-05
36	0.03849238256637723	0.004188692552154434	5.874150055934795e-06

